"Pair";"Session";"Fribble_nr";"Name_a";"Name_b"
"129130";"post";5;"meest compacte plaatje";"compact met vleugeltjes"
"129130";"post";6;"ei met zuignap";"ei balk zuignap"
"129130";"post";7;"koffietafel appel steeltje poten";"het bijzettafeltje"
"129130";"post";8;"kraan";"de kraan"
"129130";"post";9;"halve cirkel linksboven";"halve cirkel balkje"
"129130";"post";10;"gieter schuin vierkant";"de gieter"
"129130";"post";11;"kegel balk ei";"ei omgekeerde kegel"
"129130";"post";12;"biertap tafeltje";"biertap met tafeltje"
"129130";"post";13;"clown diamantjes";"de clown"
"129130";"post";14;"ei balk armen";"ei balk boogjes"
"129130";"post";15;"glijbaan vierkant plateau";"glijbaan plateau staafjes"
"129130";"post";16;"moeilijkste bespreekbaar";"de moeilijke"
"131132";"pre";1;"verrekijker";"twee torens links"
"131132";"pre";2;"puntige feesthoed";"punthoed"
"131132";"pre";3;"winnaars beker";"gedraaide voet"
"131132";"pre";4;"vogel met snavel";"is teken armpje"
"131132";"pre";5;"balk op bovenkant";"rechthoekige hanenkam"
"131132";"pre";6;"langwerpig grote neuspiercing";"bolletje houdt stang"
"131132";"pre";7;"tafeltje op hoogte";"tafelpoten schuin trechter"
"131132";"pre";8;"pinokkio met hoed";"ruit erop gewichtheffer"
"131132";"pre";9;"hoekige cilinder neus";"brede smalle voet"
"131132";"pre";10;"cilinder er doorheen";"stang erdoorheen breed"
"131132";"pre";11;"spatel bakje met neus";"twee verschillende roerstaafjes"
"131132";"pre";12;"lichtinval dakraam";"dienblad en pacman handvat"
"131132";"pre";13;"lange oren";"bodemplaat met horens"
"131132";"pre";14;"bal bovenop";"balletje erop"
"131132";"pre";15;"ballerina rok";"door vierkant plateau"
"131132";"pre";16;"olifant slurf achterkant";"twee ovalen handvatten"
"131132";"post";1;"dubbele verrekijker";"twee verrekijker torens"
"131132";"post";2;"piramide hoed op wieltjes";"punthoed piramide"
"131132";"post";3;"winnaars trofee";"trofee"
"131132";"post";4;"vogel";"vogeltje is teken"
"131132";"post";5;"rechthoekige hanenkam";"vierkante balk erop"
"131132";"post";6;"neuspiercing";"neuspiercing staaf"
"131132";"post";7;"picknick tafel";"picknick tafel met trechter"
"131132";"post";8;"twee ruitjes hoed";"ruitjes gewichtheffen"
"131132";"post";9;"pinokkio neus";"pinokkio"
"131132";"post";10;"korte lange armen";"staaf erdoorheen ongelijk"
"131132";"post";11;"liniaal en penseel";"liniaal penseel staafjes"
"131132";"post";12;"dienblad en dakraam";"dienblad en dakraam"
"131132";"post";13;"pippi langkous oren";"pippi langkous ribbels"
"131132";"post";14;"lange kromme armen";"twee dunne armpjes"
"131132";"post";15;"ballerina rok";"ballerina"
"131132";"post";16;"één verrekijker";"twee ronde uitsteeksels"
"133134";"pre";1;"plat vierkant paddestoel";"robot telescoop ogen"
"133134";"pre";2;"driehoek bovenop";"feesthoed en kogel"
"133134";"pre";3;"gedraaid voetstuk wijnglas";"wijnglas"
"133134";"pre";4;"rechts twee balkjes";"afgekapt feesthoedje"
"133134";"pre";5;"bovenop lange balk";"raket met loopbrug"
"133134";"pre";6;"neuspiercing";"spijker door neus"
"133134";"pre";7;"geknikte stok eromheen";"afdakje"
"133134";"pre";8;"gebogen stukje eronder";"afvoerbuis aan onderkant"
"133134";"pre";9;"schijf tegen achterkant";"cilinder bord lepel"
"133134";"pre";10;"schuin vierkant erachter";"deegroller door kop"
"133134";"pre";11;"ei neus en driehoek oor";"neus en meetlat"
"133134";"pre";12;"horizontaal schijfje rechts";"spijker door steel"
"133134";"pre";13;"horizontaal vierkant eronder";"kop met vlechten"
"133134";"pre";14;"voorkant verticale balk";"dunne armpjes"
"133134";"pre";15;"horizontaal vierkant doorheen";"zwaaiend"
"133134";"pre";16;"twee omgekeerde kegels";"uitsteeksels alle kanten"
"133134";"post";1;"paddestoel telescoop ogen";"paddestoel twee telescopen"
"133134";"post";2;"scherpe piramide bovenop";"punthoed en kogel"
"133134";"post";3;"wijnglas";"wijnglas"
"133134";"post";4;"twee streepjes rechts";"afgekapt feesthoedje"
"133134";"post";5;"lange balk bovenop";"raket met vleugels"
"133134";"post";6;"neuspiercing";"stok door neus"
"133134";"post";7;"tafel omgekeerde piramide";"tafel door kop"
"133134";"post";8;"krom uitsteeksel eronder";"platte vierkanten boven"
"133134";"post";9;"langwerpig afgerond voetstuk";"lepel bord steelpan"
"133134";"post";10;"armpjes bolletje uiteinde";"deegroller"
"133134";"post";11;"feestneus twee haren";"ronde neus steelpan"
"133134";"post";12;"bleekselderij dienblad";"spijker door bleekselderij"
"133134";"post";13;"vierkant horizontaal onderkant";"kop met vlechten"
"133134";"post";14;"verticale balk voorzijde";"dunne armen"
"133134";"post";15;"horizontaal vierkant doorsnede";"plank door kop"
"133134";"post";16;"rechts gestapelde blokjes";"vier richtingen uitsteeksels"
"135136";"pre";1;"plat vierkant voorkant";"voorin een vierkant"
"135136";"pre";2;"grote neus kuif";"driehoek bovenop"
"135136";"pre";3;"gedraaid voetstuk";"schroef driehoek onderin"
"135136";"pre";4;"twee latjes rechts";"twee rechthoeken rechts"
"135136";"pre";5;"compact balk bovenop";"links half prisma"
"135136";"pre";6;"draagt een stok";"bol staaf schijf"
"135136";"pre";7;"tafel met bakje";"tafeltje bakje bovenin"
"135136";"pre";8;"een gebogen been";"haakje onderin"
"135136";"pre";9;"pan met lepel";"omgekeerde kegel rechtsboven"
"135136";"pre";10;"armen met handjes";"doorlopende staaf bol"
"135136";"pre";11;"twee verschillende haar sprieten";"bol rechthoek boven"
"135136";"pre";12;"spijker in linkerarm";"omgekeerde pion linksboven"
"135136";"pre";13;"vloer en oren";"plateau onderin"
"135136";"pre";14;"bal bovenop";"bol bovenop"
"135136";"pre";15;"draagt een rokje";"twee streepjes boven"
"135136";"pre";16;"drie verschillende armen";"kegel boven links"
"135136";"post";1;"paddenstoel bovenop";"paddenstoel"
"135136";"post";2;"breder wordend vierkant";"vierkant bovenop"
"135136";"post";3;"schroef driehoek onderkant";"schroef met voetstuk"
"135136";"post";4;"twee balkjes links";"twee streepjes rechts"
"135136";"post";5;"balk en prisma's";"balk bovenop"
"135136";"post";6;"staaf door bol";"bolletje balk schijf"
"135136";"post";7;"tafel";"tafel"
"135136";"post";8;"gebogen stukje onderaan";"kromme ding onderin"
"135136";"post";9;"voetstuk halve cirkel";"halve cirkel"
"135136";"post";10;"staaf er doorheen";"balken schuin vlak"
"135136";"post";11;"bol rechterkant";"bol rechts"
"135136";"post";12;"dienblad";"omgekeerde pion"
"135136";"post";13;"plaat onderaan";"onderste plank"
"135136";"post";14;"balk vooraan bol";"bal bovenop"
"135136";"post";15;"plaat midden";"plank iets hoger"
"135136";"post";16;"kegel bovenop zijkant";"twee kegels"
"137138";"pre";1;"twee torens links";"robot met antenne"
"137138";"pre";2;"piramide bovenop";"gezicht hanenkam wielen"
"137138";"pre";3;"staande voet trofee";"voetstuk beker vlag"
"137138";"pre";4;"twee rechthoeken rechts";"spijker stopcontact hoed"
"137138";"pre";5;"geen enkele uitsteeksel";"simpel weinig zichtbaar"
"137138";"pre";6;"balk door balletje";"arm met hamer"
"137138";"pre";7;"tafeltje met bakje";"tafelblad potje zweven"
"137138";"pre";8;"voet klein blokje";"kat staart onder"
"137138";"pre";9;"rechtsboven soort druppel";"kook steelpan"
"137138";"pre";10;"uitsteeksels ronde kop";"ding dwars erdoorheen"
"137138";"pre";11;"balletje rechtsmidden";"opberg mok met neus"
"137138";"pre";12;"omgedraaide pion";"kop met bekerhouder"
"137138";"pre";13;"staat op plateau";"plateau met kristallen"
"137138";"pre";14;"uitsteeksel handvat links";"pedalen bal op"
"137138";"pre";15;"plateau in midden";"zwaaiende olifant"
"137138";"pre";16;"toren omgekeerd rechts";"lange uitsteeksels"
"137138";"post";1;"twee torens links";"robot met antenne"
"137138";"post";2;"piramide bovenop";"piramide kogel links"
"137138";"post";3;"trofee";"trofee"
"137138";"post";4;"onafgemaakte piramide bovenop";"stompe piramide spijker"
"137138";"post";5;"dun staafje voorkant";"rechthoek boven pennetje"
"137138";"post";6;"hamertje";"hamer"
"137138";"post";7;"ontbijt op bed";"ontbijttafel met schaal"
"137138";"post";8;"boven torens vierkant";"staart pootjes kop"
"137138";"post";9;"onafgemaakt plateau";"steelpan smal plateau"
"137138";"post";10;"bolletjes uiteinde";"doorborende staaf"
"137138";"post";11;"bolletje voorkant";"gereedschaps vaas met bol"
"137138";"post";12;"pion linksboven";"pion bekerhouder"
"137138";"post";13;"enige op plateau";"drie kraaltjes"
"137138";"post";14;"bol bovenop";"bal bovenop pedalen"
"137138";"post";15;"plateau in midden";"zwaaiende olifant plateau"
"137138";"post";16;"toren rechtsmidden";"uitsteeksels omgekeerde toren"
"141142";"pre";1;"vierkant gezicht";"spijker en verrekijker"
"141142";"pre";2;"piramide bovenop";"piramide op kopje"
"141142";"pre";3;"twister been";"wijnglas met blokjes"
"141142";"pre";4;"twee rechthoeken rechts";"lampenkap op kopje"
"141142";"pre";5;"lange rechthoek boven";"langwerpig blok erop"
"141142";"pre";6;"punaise door bol";"balkje door neus"
"141142";"pre";7;"tafel voor zich";"plank aan kopje"
"141142";"pre";8;"gebogen been";"ruit aan zijkant"
"141142";"pre";9;"pinokkio neus links";"enkele uitstekende cilinder"
"141142";"pre";10;"staven met bol";"kopje overdwarse cilinder"
"141142";"pre";11;"bol vooraan";"kegel en blok"
"141142";"pre";12;"grote spijker links";"pylon aan linkerzijde"
"141142";"pre";13;"cirkel voorop";"kopje op onderzetter"
"141142";"pre";14;"bol boven op";"balletje op kopje"
"141142";"pre";15;"twee kleine cilinders";"vierkant door kopje"
"141142";"pre";16;"twee deegroller handvaten";"enkele kegel erop"
"141142";"post";1;"vierkant er voor";"spijker blokkentorens vierkant"
"141142";"post";2;"piramide verrekijker";"piramide en verrekijker"
"141142";"post";3;"gedraaid been";"glas met blokjes"
"141142";"post";4;"lampenkap twee rechthoeken";"lampenkap en balkjes"
"141142";"post";5;"balk boven op";"balk en toblerone"
"141142";"post";6;"balk door bol";"spijker door bol"
"141142";"post";7;"omgekeerde lampenkap dienblad";"dienblad met lampenkap"
"141142";"post";8;"strik boven op";"strik"
"141142";"post";9;"cirkel er achter";"cirkel aan zijkant"
"141142";"post";10;"springplank er achter";"springplank achter cilinders"
"141142";"post";11;"bol twee kegels";"twee cilinder kopje"
"141142";"post";12;"gekantelde bank spijker";"spijker in bank"
"141142";"post";13;"diamantjes cirkel voorop";"kopje met diamantjes"
"141142";"post";14;"bol twee armpjes";"balk voor mannetje"
"141142";"post";15;"l vorm";"vierkant door kopje"
"141142";"post";16;"twee roer kegels";"scheepsroer"
"143144";"pre";1;"antenne twee moertjes";"vierkant oor"
"143144";"pre";2;"feesthoed dikke neus";"punt hoofd"
"143144";"pre";3;"lang met driehoek";"draaikolk op standaard"
"143144";"pre";4;"afgestompt hoedje";"vogeltje met snavel"
"143144";"pre";5;"rechthoek hoed";"leraar met stokje"
"143144";"pre";6;"neuspiercing";"piercing door neus"
"143144";"pre";7;"jachtgeweer";"ober die serveert"
"143144";"pre";8;"lange neus hoedje";"pinokkio met arm"
"143144";"pre";9;"mok met lepel";"pinokkio zonder arm"
"143144";"pre";10;"afdakje";"stompe handvatten"
"143144";"pre";11;"ronde neus";"rond neus"
"143144";"pre";12;"toeter op neus";"spijker arm"
"143144";"pre";13;"dienblad";"gekke professor"
"143144";"pre";14;"waterleiding";"olifantenslurf met armen"
"143144";"pre";15;"glijbaan neus";"zwembandje om middel"
"143144";"pre";16;"kegel neus";"twee roerstaven"
"143144";"post";1;"robot";"de robot"
"143144";"post";2;"feesthoedje";"feesthoedje op wielen"
"143144";"post";3;"torentje";"het torentje"
"143144";"post";4;"vogeltje";"twitter vogel"
"143144";"post";5;"wijze uil";"het uiltje"
"143144";"post";6;"neuspiercing";"neus piercing"
"143144";"post";7;"dienblad";"mijn serveerder"
"143144";"post";8;"pinokkio hanenkam";"pinokkio met hanenkam"
"143144";"post";9;"gewone koffiekopje";"het gewone kopje"
"143144";"post";10;"afdakje";"het afdakje"
"143144";"post";11;"dikke neus";"dikke neus"
"143144";"post";12;"spijker in arm";"jouw serveerder"
"143144";"post";13;"gehoorbescherming";"de professor"
"143144";"post";14;"boiler";"de waterleiding"
"143144";"post";15;"glijbaan";"glijbaan met band"
"143144";"post";16;"rare armpjes";"minecraft hand"
"145146";"pre";1;"schoorsteen plaat schroeven";"twee blokjes balken"
"145146";"pre";2;"complex driehoek raketje";"driehoek zijaanzicht gezicht"
"145146";"pre";3;"statief vierkant helix";"gedraaide schroef onderaan"
"145146";"pre";4;"is teken haakje trapezium";"zijaanzicht vogel"
"145146";"pre";5;"compact rechthoek op veger";"compact met schuif bak"
"145146";"pre";6;"ei basketbalpaal uitsteekseltje";"neus doorboord"
"145146";"pre";7;"bankje haakje bakje";"plateau met bakje"
"145146";"pre";8;"ruiten schroeven uitsteeksels";"balk door ruit"
"145146";"pre";9;"lepeltje rond plateau";"zijaanzicht pinokkio gezicht"
"145146";"pre";10;"zonnepaneel lange staaf";"buis zonder plateau"
"145146";"pre";11;"vulpen ei staafjes";"hoofd met voelsprieten"
"145146";"pre";12;"eiffeltoren rond plateau";"horizontaal platte cirkel"
"145146";"pre";13;"kom bolletjes haakjes";"ondergrond met object"
"145146";"pre";14;"ei symmetrisch verhoging";"bol op theekop"
"145146";"pre";15;"glijbaan vierkant omhulsel";"plateau door object"
"145146";"pre";16;"schroef ovale uitsteeksels";"bowlingkegels hoek negentig graden"
"145146";"post";1;"schoorsteentje vierkant blokken";"vierkant met schoorsteen"
"145146";"post";2;"driehoek raketje rondje";"driehoek met bolletje"
"145146";"post";3;"helix kubus driehoek";"helix"
"145146";"post";4;"trapezium is teken boogje";"kip"
"145146";"post";5;"op veger megafoon rechthoek";"zuiger"
"145146";"post";6;"pluimpje ei neus basketbalpaal";"balk door neus"
"145146";"post";7;"bankje bakje uitsteekseltje";"bankje"
"145146";"post";8;"ruit uisteeksels blokjes";"ruit met balk"
"145146";"post";9;"half rondje kegeltje";"halve cirkel gezicht"
"145146";"post";10;"gaspedaal balk lang";"gaspedaal"
"145146";"post";11;"vulpen ei neus uitsteeksels";"hoofd met vulpen"
"145146";"post";12;"eiffeltoren rond plateau";"eifeltoren"
"145146";"post";13;"vierkant plateau bolletjes";"bolletjes op vierkant"
"145146";"post";14;"ei hoofd gespreide armen";"ei hoofd mannetje"
"145146";"post";15;"vierkant plateau glijbaan";"plateau door object"
"145146";"post";16;"kegeltjes blokjes uitsteeksel";"twee kegels"
"147148";"pre";1;"twee armen links";"plat vierkant voorkant"
"147148";"pre";2;"driehoek erboven";"bovenkant driehoek"
"147148";"pre";3;"driehoekig onder hangsel";"op gedraaid voetstuk"
"147148";"pre";4;"twee armen rechts";"afgekapte driekhoek bovenop"
"147148";"pre";5;"rechthoekig blokje erboven";"balk plat bovenop"
"147148";"pre";6;"blokje door bol";"balk door bol"
"147148";"pre";7;"steiger voorop";"vlak met pootjes"
"147148";"pre";8;"uitstekende cilinder voorkant";"plat vierkant doorboord"
"147148";"pre";9;"ronde plaat achterkant";"plat ovaal achter"
"147148";"pre";10;"arm beide kanten";"scheef vierkant erachter"
"147148";"pre";11;"driehoekige arm links";"ronde bol voorkant"
"147148";"pre";12;"spijker door arm";"ijspegel linker zijstuk"
"147148";"pre";13;"ronde schaal voorkant";"drie bolletjes zijkanten"
"147148";"pre";14;"rechthoekige voorkant";"verticale balk voorkant"
"147148";"pre";15;"vierkant door midden";"plat vierkant midden"
"147148";"pre";16;"drie uitstekende ellipsen";"boven links kegel"
"147148";"post";1;"vierkant voorop";"platte vierkant ervoor"
"147148";"post";2;"driehoek bovenop";"puntige driehoek bovenop"
"147148";"post";3;"spiraal onderin";"gedraaid voetstuk driehoek"
"147148";"post";4;"eend";"eend"
"147148";"post";5;"staafje plat bovenop";"balk plat bovenop"
"147148";"post";6;"balk door bol";"balk door rondje"
"147148";"post";7;"tafel";"tafeltje"
"147148";"post";8;"uitsteeksel onder recht";"ingewikkelde vierkant doorboord"
"147148";"post";9;"rondje achter";"plat rondje erachter"
"147148";"post";10;"vierkant met steun";"vierkant met steuntje"
"147148";"post";11;"twee figuren bovenop";"bovenop kegel balkje"
"147148";"post";12;"spijker";"spijker in zijkant"
"147148";"post";13;"onderin plateau";"drie bolletjes zijkanten"
"147148";"post";14;"staafje voorkant";"balk ervoor"
"147148";"post";15;"twee kegeltjes bovenop";"pijpje linker zijkant"
"147148";"post";16;"twee lepels";"kegels zijkant bovenkant"
"149150";"pre";1;"paddenstoel op bovenkant";"uitstekende ogen vierkant"
"149150";"pre";2;"piramide op bovenkant";"driehoek pet"
"149150";"pre";3;"standaard onder mok";"driehoek voetstuk vierkantjes"
"149150";"pre";4;"afgesneden piramide hoed";"propellers puntig staart"
"149150";"pre";5;"lang hoek als hoed";"staafje bovenop"
"149150";"pre";6;"stok door clownsneus";"speer schildje in hand"
"149150";"pre";7;"picknicktafel door mok";"draag rekje met bakje"
"149150";"pre";8;"ruit bovenkant mok";"hoekige uitsteeksels puntneus"
"149150";"pre";9;"halve cirkel achter";"roerstokje rondje staafje"
"149150";"pre";10;"ballen aan hendels";"staafjes handvat vierkantje"
"149150";"pre";11;"clownsneus";"roerstaafjes bolletje staafje"
"149150";"pre";12;"omgekeerde langwerpige pion";"opstapje handvat schoorsteen"
"149150";"pre";13;"pippi langkous vlechtjes";"vierkant voetstuk handvatten"
"149150";"pre";14;"bal op bovenkant";"balkje handvatjes balletje"
"149150";"pre";15;"tafel door midden";"vierkant eromheen staafjes"
"149150";"pre";16;"groter wordend blokje";"armen staart punthoofd"
"149150";"post";1;"paddenstoel antenne";"paddenstoel hoofd vierkant"
"149150";"post";2;"verrekijker en piramide";"verrekijker piramide"
"149150";"post";3;"driehoek spiraal voetstuk";"draaiend voetstuk vierkantjes"
"149150";"post";4;"onderzeeer";"onderzeeer"
"149150";"post";5;"vloeistof afvoer";"balk hoofd afvoerputje"
"149150";"post";6;"spies door clownsneus";"clownsneus speer"
"149150";"post";7;"picknicktafel met mandje";"picknicktafel mandje"
"149150";"post";8;"poot doorstoken ruit";"een been ruit"
"149150";"post";9;"bovenkant halve cirkel";"roerstaafje plat voetstuk"
"149150";"post";10;"piemels als handvaten";"piemel mok"
"149150";"post";11;"clownsneus";"clownsneus roerstaafje kwastje"
"149150";"post";12;"dienblad omgekeerde pion";"dienblad"
"149150";"post";13;"pippi langkous haren";"pippi langkous"
"149150";"post";14;"bal op bovenkant";"bal paal stengel armen"
"149150";"post";15;"vierkante hoelahoep";"vierkante hoelahoep"
"149150";"post";16;"groter wordend vierkant";"staart uitbreidend vierkant"
"151152";"pre";1;"vierkante verrekijker ogen";"vlak rechts voor"
"151152";"pre";2;"verjaardags hoedje bovenop";"driehoek bovenop"
"151152";"pre";3;"driehoekig voetje";"blokje rechts boven"
"151152";"pre";4;"twee vierkante linker oren";"twee streepjes rechts"
"151152";"pre";5;"balk liggend bovenop";"staafje liggend bovenop"
"151152";"pre";6;"heel aparte neuspiercing";"cirkel stokje rechts"
"151152";"pre";7;"met hoog opberg plankje";"tafeltje rechts"
"151152";"pre";8;"satelliet op achterhoofd";"vierkant pootje midden"
"151152";"pre";9;"schijf half zichtbaar";"lepel rechts"
"151152";"pre";10;"met dikke handvatten";"vlak links boven"
"151152";"pre";11;"dikke ronde neus";"rondje rechts"
"151152";"pre";12;"langwerpige omhoogstekende speaker";"spijker links"
"151152";"pre";13;"vierkante grondplaat";"groot vlak onder"
"151152";"pre";14;"bal bovenop pot";"cirkel bovenop"
"151152";"pre";15;"twee cylindertjes bovenop";"vlak rondom midden"
"151152";"pre";16;"sambaballen links bovenop";"lepel recht omhoog"
"151152";"post";1;"vierkante verrekijker";"verrekijker plaat paddenstoel"
"151152";"post";2;"feesthoedje bovenop";"feesthoed rare neus"
"151152";"post";3;"driehoekje als voetje";"driehoek gedraaide poot"
"151152";"post";4;"twee linker blok oortjes";"afgeplatte feesthoed"
"151152";"post";5;"liggend balkje bovenop";"balk afzuigkap"
"151152";"post";6;"aparte neuspiercing";"neus piercing lepel"
"151152";"post";7;"picknick tafeltje met bakje";"picknickbank bak"
"151152";"post";8;"satelliet in achterhoofd";"satelliet hoofd"
"151152";"post";9;"afgerond langwerpig voetje";"zon"
"151152";"post";10;"vijzel";"vijzel"
"151152";"post";11;"staand blokje bovenop";"cirkel dakgoot pen"
"151152";"post";12;"spijker speaker";"spijker hondenbot"
"151152";"post";13;"pippi langkous vlechtjes";"pippi langkous"
"151152";"post";14;"balletje bovenop";"bal bovenop"
"151152";"post";15;"twee cilindertjes bovenop";"plaat slurf deurklink"
"151152";"post";16;"sambaballen bovenop links";"twee sambaballen"
"153154";"pre";1;"gekanteld en vierkant";"televisie houder met antenne"
"153154";"pre";2;"puntmuts dikke neus";"feestvarken met hoedje"
"153154";"pre";3;"verbogen trofee prijs";"blij een benig poppetje"
"153154";"pre";4;"vogel snavel rechterkant";"cocktailshaker"
"153154";"pre";5;"dikke neus linkerkant";"rokende pinguin"
"153154";"pre";6;"zuignap aan stok";"gewichts heffend koffiekopje"
"153154";"pre";7;"kruiwagen handvaten";"kortpotige kopje"
"153154";"pre";8;"soort zuurtje bovenop";"oordop dragend zeepaardje"
"153154";"pre";9;"pinokkio neus cirkel";"opgehangen poppetje"
"153154";"pre";10;"staaf bobbels doorheen";"kopje naast loopband"
"153154";"pre";11;"dikke ronde neus";"kopje met lepels"
"153154";"pre";12;"spijker in neus";"kopje met dienblad"
"153154";"pre";13;"telraam kralen zijkant";"kopje met muizentrapjes"
"153154";"pre";14;"waterpomp aan buis";"kleine boom knuffelaar"
"153154";"pre";15;"vierkante rok slurf";"rokjes dragend kopje"
"153154";"pre";16;"drie tentakels neus";"drie verschillende armen"
"153154";"post";1;"schietstoel knop vierkant neuzen";"verrekijker met spijker"
"153154";"post";2;"puntmuts dikke neus";"verjaardagen hoed grote neus"
"153154";"post";3;"trofee schuine poot";"scheve trofee"
"153154";"post";4;"kip snavel vleugel";"zwemmende kip"
"153154";"post";5;"paaseiland oorbel mohawk";"paaseiland look-a-like"
"153154";"post";6;"zuignap lepel lans";"zuignap als speer"
"153154";"post";7;"kruiwagen piramide";"half piramide hoofd"
"153154";"post";8;"zuurtje snoeppapier slurfje";"toffee hoofd"
"153154";"post";9;"pinokkio lepel schijf";"staande pinokkio"
"153154";"post";10;"wasbord kanonnen";"kanon met wasbord"
"153154";"post";11;"twee lepels neus";"kopje met lepels"
"153154";"post";12;"dienblad popnagel neus";"dienblad"
"153154";"post";13;"kralen weerszijde vierkant";"ruit oren"
"153154";"post";14;"pomp ei bovenop";"pomp met ei"
"153154";"post";15;"tutu slurf staafjes";"tutu"
"153154";"post";16;"tentakels vierkante neus";"groter wordend vierkant"
"155156";"pre";1;"platte vierkant midden";"een spijker bovenop"
"155156";"pre";2;"cirkel uitsteeksel linksonder";"driehoek erop steuntje"
"155156";"pre";3;"langste figuur";"schroef twee vierkantjes"
"155156";"pre";4;"twee vierkanten rechtsmidden";"is gelijk aan"
"155156";"pre";5;"twee vleugels midden";"liggende balk bovenop"
"155156";"pre";6;"gewicht heffen rechtsmidden";"balk schijf bal"
"155156";"pre";7;"springplank bovenin rechts";"soort bankje ervoor"
"155156";"pre";8;"poppetje een been";"haakje eronder voorkant"
"155156";"pre";9;"staat op klein aansluitende ondergrond";"cirkel erachter"
"155156";"pre";10;"doorlopende buis midden";"links rechts paaltje"
"155156";"pre";11;"uitstekende bol rechtsmidden";"drie verschillende staafjes"
"155156";"pre";12;"pijl steekt uit van linker uitsteeksel naar links boven";"dienblad pikkel"
"155156";"pre";13;"zes ruitjes aaneen lopend";"vierkant blad eronder"
"155156";"pre";14;"balk langwerpig rechterkant";"bal erop balk"
"155156";"pre";15;"vierkant omringend midden";"glijbaan twee sprietjes"
"155156";"pre";16;"cactus uitsteeksel boven";"twee kegels"
"155156";"post";1;"schroef met vierkant";"schroef vierkant paneel"
"155156";"post";2;"driehoek bovenop";"driehoek bovenaan"
"155156";"post";3;"schroef met kaas";"schroef kaas"
"155156";"post";4;"het is teken";"is gelijk aan"
"155156";"post";5;"rechthoek met vleugels";"balk vleugels"
"155156";"post";6;"gewichtheffen arm";"gewichtheffer"
"155156";"post";7;"sprinkplank";"springplank"
"155156";"post";8;"aap klappen handen";"diertje dat klapt"
"155156";"post";9;"kegel rechts";"ondersteuning cirkel kegel"
"155156";"post";10;"zonnepaneel";"zonnepaneel schroef"
"155156";"post";11;"roer pannetje soep pannetje";"kookpotje"
"155156";"post";12;"pijl links boven";"pijl dienblad"
"155156";"post";13;"zes kraaltjes";"kraaltjes"
"155156";"post";14;"balk rechterkant";"balk rechterkant"
"155156";"post";15;"saturnus";"saturnus twee sprietjes"
"155156";"post";16;"cactus";"cactus"
"157158";"pre";1;"tank antenne scherm";"paddenstoel boven vierkant"
"157158";"pre";2;"punt pijltje blok";"driehoek boven cilinder"
"157158";"pre";3;"schroef vierkant";"twee kubussen boven"
"157158";"pre";4;"trechter twee strepen";"twee planken midden"
"157158";"pre";5;"kuif twee armen";"balk boven lampenkapje"
"157158";"pre";6;"olijf op stokje";"balk bal doorheen"
"157158";"pre";7;"statafel plateau zweven";"tafelpoten met bakje"
"157158";"pre";8;"zeepaardje grote oren";"ruit balk doorheen"
"157158";"pre";9;"lepeltje rond koekje";"cilinder midden pookje"
"157158";"pre";10;"paal doorheen scherm";"vierkant boven cilinder"
"157158";"pre";11;"ronde neus lepels";"bol midden stekels"
"157158";"pre";12;"spijker in arm";"rond plankje puntig"
"157158";"pre";13;"kralenketting ondergrond tafeltennis";"ribbel cilinder aandrijfwiel"
"157158";"pre";14;"omarm paal bolletje";"bol boven balk"
"157158";"pre";15;"slurf rokje oortjes";"twee staafjes boven"
"157158";"pre";16;"drie hendels blokje";"pook boven pook midden"
"157158";"post";1;"paddenstoel";"paddenstoel"
"157158";"post";2;"kegel";"kegel"
"157158";"post";3;"trofee schroef";"trofee"
"157158";"post";4;"wegwijsborden";"wegwijzer"
"157158";"post";5;"klok lampenkap";"klok"
"157158";"post";6;"olijf";"olijf"
"157158";"post";7;"tafel met soepkom";"tafel soepkom"
"157158";"post";8;"zeepaardje";"zeepaardje"
"157158";"post";9;"pinokkio koekje";"pinokkio"
"157158";"post";10;"mri spiegel balk";"mri scanner spiegel"
"157158";"post";11;"twee theelepels";"lepels"
"157158";"post";12;"spijker linkerarm";"spijker in arm"
"157158";"post";13;"kralen";"kralen"
"157158";"post";14;"omarmen paal";"man knuffelt paal"
"157158";"post";15;"dansende olifant";"dansende olifant"
"157158";"post";16;"vier hendels";"vier uitsteeksels"
